territorio_id,nome_territorio,dominio_orcrim,area_fm_ids,geom_quality,geometry_wkt
472,SUBIDÃO DO VIANA,CV,,ok,"POLYGON ((-43.291847 -22.865431, -43.291514 -22.86553, -43.290388 -22.865461, -43.289841 -22.865461, -43.289487 -22.86555, -43.288543 -22.865906, -43.288562 -22.865017, -43.288058 -22.864176, -43.287899 -22.861754, -43.288703 -22.861823, -43.288822 -22.861912, -43.289379 -22.861932, -43.289433 -22.861507, -43.289433 -22.861092, -43.289465 -22.86037, -43.289358 -22.86034, -43.289369 -22.860044, -43.289669 -22.859965, -43.290034 -22.859826, -43.290216 -22.859866, -43.290195 -22.860162, -43.290334 -22.860123, -43.290356 -22.86038, -43.290195 -22.86039, -43.290173 -22.860756, -43.290302 -22.860775, -43.290195 -22.861092, -43.290077 -22.861092, -43.290034 -22.861497, -43.291075 -22.861586, -43.291139 -22.861952, -43.291193 -22.862841, -43.291632 -22.862911, -43.291772 -22.862228, -43.292298 -22.862278, -43.292255 -22.862644, -43.291847 -22.865431))"
473,MORRO DA CONCEIÇÃO,CV,,ok,"POLYGON ((-43.187639 -22.898486, -43.187564 -22.899049, -43.186931 -22.89901, -43.186061 -22.89901, -43.185074 -22.899425, -43.184871 -22.899415, -43.184785 -22.899256, -43.184238 -22.899237, -43.183669 -22.899118, -43.18339 -22.898812, -43.18339 -22.898624, -43.182854 -22.898575, -43.182693 -22.898377, -43.182628 -22.898535, -43.182199 -22.898584, -43.181845 -22.898575, -43.181352 -22.898337, -43.181158 -22.898407, -43.180762 -22.897547, -43.181824 -22.89723, -43.182113 -22.897309, -43.182392 -22.89727, -43.182725 -22.897507, -43.182918 -22.897537, -43.183369 -22.897547, -43.183508 -22.898041, -43.183862 -22.89811, -43.184313 -22.898001, -43.184388 -22.897814, -43.185235 -22.897833, -43.185396 -22.897972, -43.185858 -22.897784, -43.185901 -22.897517, -43.18633 -22.897487, -43.187403 -22.897665, -43.187639 -22.898486))"
478,Polígono 1753,CV,,ok,"POLYGON ((-43.258415 -22.872283, -43.258398 -22.87261, -43.257942 -22.872446, -43.256762 -22.872466, -43.255587 -22.872526, -43.254938 -22.8726, -43.254724 -22.872659, -43.254144 -22.873129, -43.253876 -22.873173, -43.254193 -22.872224, -43.254375 -22.872036, -43.256382 -22.871838, -43.256687 -22.871829, -43.257395 -22.871804, -43.257959 -22.871725, -43.25827 -22.87174, -43.258415 -22.872283))"
479,PEDRA RASA,CV,,ok,"POLYGON ((-43.385502 -22.831605, -43.386017 -22.832126, -43.386768 -22.832908, -43.387187 -22.83353, -43.38724 -22.834048, -43.386972 -22.834394, -43.386779 -22.834334, -43.386833 -22.834944, -43.387155 -22.835135, -43.386511 -22.835785, -43.385728 -22.834638, -43.38473 -22.833471, -43.38342 -22.832752, -43.383657 -22.832334, -43.383957 -22.832307, -43.385748 -22.830254, -43.386532 -22.83034, -43.385502 -22.831605))"
480,CONJUNTO NOVA ANCHIETA,CV,,ok,"POLYGON ((-43.392697 -22.815794, -43.39319 -22.815799, -43.393652 -22.81616, -43.392423 -22.817772, -43.390712 -22.817668, -43.392465 -22.815543, -43.392616 -22.815582, -43.392616 -22.815705, -43.392697 -22.815794))"
481,FAVELA DO URUBUZINHO (COMPLEXO DO URUBU),CV,,ok,"POLYGON ((-43.31109 -22.878135, -43.310671 -22.877789, -43.310553 -22.87731, -43.310033 -22.87516, -43.31014 -22.875056, -43.310253 -22.874997, -43.310381 -22.874982, -43.310494 -22.874893, -43.310623 -22.874868, -43.310954 -22.874597, -43.311061 -22.874711, -43.310841 -22.875008, -43.310906 -22.875383, -43.311127 -22.875644, -43.311588 -22.875951, -43.311834 -22.875897, -43.312257 -22.876446, -43.31109 -22.878135))"
483,CRUZADA SÃO SEBASTIÃO,CV,10,ok,"POLYGON ((-43.216497 -22.981955, -43.216489 -22.98213, -43.215853 -22.982277, -43.215931 -22.982449, -43.215436 -22.982591, -43.215181 -22.98184, -43.215986 -22.98158, -43.217016 -22.981418, -43.217026 -22.981882, -43.216497 -22.981955))"
484,PREDINHOS DO SÃO CARLOS,CV,,ok,"POLYGON ((-43.201754 -22.915514, -43.201561 -22.915811, -43.201282 -22.915751, -43.201056 -22.915742, -43.200799 -22.916008, -43.200552 -22.916097, -43.199651 -22.914378, -43.200928 -22.913864, -43.20199 -22.913508, -43.202086 -22.913558, -43.202162 -22.913765, -43.202602 -22.913646, -43.20273 -22.914546, -43.202559 -22.914566, -43.202537 -22.914684, -43.202204 -22.914654, -43.202172 -22.914822, -43.201754 -22.915514))"
485,FAVELA BEIRA-RIO,CV,,ok,"POLYGON ((-43.432653 -22.999075, -43.42967 -22.998364, -43.427567 -22.99787, -43.427739 -22.997495, -43.429563 -22.997988, -43.431129 -22.998245, -43.431344 -22.998384, -43.432438 -22.998601, -43.434477 -22.999035, -43.435571 -22.999351, -43.436343 -22.99947, -43.437481 -22.999766, -43.438596 -23.000102, -43.439605 -23.000181, -43.44012 -23.000378, -43.441429 -23.000655, -43.443682 -23.0011, -43.444176 -23.001258, -43.445377 -23.001514, -43.446257 -23.001791, -43.448574 -23.002324, -43.450033 -23.002699, -43.45278 -23.003252, -43.452737 -23.003529, -43.452029 -23.00347, -43.450999 -23.003351, -43.450527 -23.004595, -43.44866 -23.0042, -43.448832 -23.002838, -43.447158 -23.002403, -43.44696 -23.002872, -43.445624 -23.002586, -43.445286 -23.003396, -43.445205 -23.003262, -43.445452 -23.002196, -43.444347 -23.001919, -43.444374 -23.001652, -43.443419 -23.001371, -43.443371 -23.001519, -43.442421 -23.001346, -43.44233 -23.001253, -43.441434 -23.001104, -43.439954 -23.000788, -43.43923 -23.000665, -43.4388 -23.000472, -43.438205 -23.00024, -43.437035 -22.999998, -43.436515 -22.999904, -43.432653 -22.999075))"
486,MORRO DO TREM,CV,,ok,"POLYGON ((-43.304093 -22.850759, -43.304211 -22.850996, -43.304383 -22.851402, -43.304651 -22.851342, -43.304705 -22.851441, -43.304994 -22.851387, -43.305054 -22.851584, -43.303385 -22.852652, -43.303498 -22.852875, -43.303176 -22.853008, -43.301465 -22.853423, -43.300333 -22.853329, -43.3 -22.853142, -43.298321 -22.853359, -43.297801 -22.853448, -43.297093 -22.852998, -43.29588 -22.852746, -43.295215 -22.852331, -43.29536 -22.852257, -43.295821 -22.852326, -43.295896 -22.852563, -43.296181 -22.852583, -43.296266 -22.852534, -43.296851 -22.852672, -43.297425 -22.852647, -43.297581 -22.852603, -43.297801 -22.852632, -43.297795 -22.852479, -43.298284 -22.852435, -43.298504 -22.852173, -43.298686 -22.851738, -43.298595 -22.851629, -43.298804 -22.851075, -43.298793 -22.850848, -43.299222 -22.85066, -43.299544 -22.850907, -43.300177 -22.85062, -43.300402 -22.850492, -43.30051 -22.850729, -43.300574 -22.850986, -43.30095 -22.851105, -43.301164 -22.851678, -43.300971 -22.851837, -43.300649 -22.851708, -43.300102 -22.851678, -43.300145 -22.852044, -43.30051 -22.852064, -43.300832 -22.852529, -43.301325 -22.85244, -43.301679 -22.8524, -43.301819 -22.852212, -43.302248 -22.852341, -43.302473 -22.852232, -43.302763 -22.851925, -43.302752 -22.851609, -43.302977 -22.851234, -43.303192 -22.850907, -43.303568 -22.850531, -43.303943 -22.850556, -43.304093 -22.850759))"
489,FAVELA DO MATA QUATRO,CV,,ok,"POLYGON ((-43.36608 -22.840555, -43.364605 -22.839472, -43.364729 -22.839344, -43.364949 -22.83921, -43.365206 -22.839012, -43.365571 -22.83879, -43.365823 -22.838637, -43.366118 -22.838602, -43.366536 -22.838726, -43.366837 -22.838824, -43.367245 -22.8392, -43.36608 -22.840555))"
490,MORRO DO ENCONTRO (COMPLEXO DO LINS),CV,,ok,"POLYGON ((-43.270531 -22.915791, -43.27037 -22.915856, -43.27015 -22.915846, -43.269941 -22.915801, -43.269903 -22.915915, -43.269646 -22.915984, -43.269544 -22.916127, -43.269335 -22.916251, -43.26912 -22.916261, -43.268975 -22.91634, -43.268825 -22.916656, -43.268702 -22.916874, -43.2683 -22.917051, -43.268305 -22.91719, -43.268219 -22.91715, -43.267999 -22.9172, -43.267844 -22.91712, -43.26743 -22.917061, -43.267184 -22.916844, -43.266288 -22.916513, -43.265596 -22.916379, -43.26529 -22.916162, -43.265049 -22.916053, -43.264925 -22.915989, -43.264797 -22.916029, -43.264711 -22.915969, -43.264335 -22.915994, -43.264115 -22.916048, -43.264169 -22.916231, -43.26411 -22.91633, -43.26397 -22.916281, -43.263874 -22.916231, -43.263831 -22.916182, -43.263686 -22.916187, -43.263713 -22.915964, -43.263691 -22.915861, -43.263573 -22.915821, -43.263659 -22.915564, -43.263852 -22.915233, -43.264029 -22.915011, -43.264287 -22.914907, -43.264555 -22.914882, -43.265161 -22.915055, -43.265419 -22.915114, -43.266224 -22.915095, -43.266379 -22.915144, -43.267007 -22.915564, -43.267329 -22.915688, -43.267854 -22.915707, -43.268192 -22.915628, -43.268638 -22.915465, -43.269555 -22.915411, -43.27051 -22.915609, -43.270531 -22.915791))"
491,PARQUE CARIOCA,CV,,ok,"POLYGON ((-43.408973 -22.9654, -43.409219 -22.964768, -43.409584 -22.964472, -43.409777 -22.964215, -43.409831 -22.963879, -43.409852 -22.963435, -43.410067 -22.963444, -43.410142 -22.963306, -43.410367 -22.963425, -43.41055 -22.963089, -43.410732 -22.963168, -43.410893 -22.962881, -43.412084 -22.963474, -43.411912 -22.963859, -43.411505 -22.964422, -43.411226 -22.964887, -43.410979 -22.965163, -43.410475 -22.96546, -43.410206 -22.96546, -43.409938 -22.96539, -43.409788 -22.965331, -43.409595 -22.965509, -43.409316 -22.96543, -43.408973 -22.9654))"
492,MORRO DA FALLET,CV,,ok,"POLYGON ((-43.191362 -22.925558, -43.191148 -22.9254, -43.191234 -22.925271, -43.191244 -22.925093, -43.191051 -22.925143, -43.190869 -22.924994, -43.190719 -22.924846, -43.190558 -22.924747, -43.190622 -22.92454, -43.190965 -22.924411, -43.191513 -22.924154, -43.191695 -22.924016, -43.19162 -22.923898, -43.191126 -22.923265, -43.191083 -22.922959, -43.191212 -22.922751, -43.191534 -22.922593, -43.191813 -22.922633, -43.192146 -22.923245, -43.192424 -22.923542, -43.192382 -22.923739, -43.192864 -22.923917, -43.19324 -22.924016, -43.193712 -22.923947, -43.194055 -22.924145, -43.194393 -22.924006, -43.195069 -22.9237, -43.195155 -22.923799, -43.195112 -22.924145, -43.195767 -22.924085, -43.196346 -22.924105, -43.19656 -22.924263, -43.19685 -22.924431, -43.197129 -22.924362, -43.197376 -22.924639, -43.197569 -22.924836, -43.197708 -22.925172, -43.197966 -22.925518, -43.197751 -22.925884, -43.197644 -22.92619, -43.197741 -22.926437, -43.198041 -22.926605, -43.19803 -22.927, -43.197515 -22.92699, -43.19729 -22.927099, -43.196882 -22.92703, -43.196282 -22.927218, -43.19626 -22.927613, -43.196507 -22.928127, -43.196678 -22.928364, -43.196067 -22.928749, -43.195949 -22.929016, -43.196056 -22.929283, -43.195616 -22.929392, -43.195541 -22.929135, -43.195284 -22.928838, -43.195209 -22.928749, -43.194865 -22.928744, -43.194849 -22.928804, -43.194613 -22.928799, -43.19456 -22.929036, -43.194307 -22.929016, -43.194356 -22.928838, -43.194275 -22.928818, -43.194275 -22.928744, -43.194061 -22.928611, -43.193905 -22.928018, -43.194163 -22.927573, -43.193991 -22.927415, -43.19368 -22.927099, -43.193347 -22.926931, -43.193111 -22.926704, -43.192779 -22.926734, -43.192596 -22.926457, -43.192339 -22.926081, -43.192103 -22.925903, -43.191781 -22.925656, -43.191362 -22.925558))"
494,FAVELA BELEM BELEM,CV,,ok,"POLYGON ((-43.292022 -22.891253, -43.291947 -22.890847, -43.291845 -22.890793, -43.291764 -22.890773, -43.291528 -22.890556, -43.291282 -22.890729, -43.291534 -22.891055, -43.291523 -22.891144, -43.291378 -22.891218, -43.290531 -22.89017, -43.290997 -22.889849, -43.290386 -22.889103, -43.289828 -22.888396, -43.289951 -22.888288, -43.290026 -22.888278, -43.290123 -22.888327, -43.290338 -22.888194, -43.289528 -22.886993, -43.289088 -22.886336, -43.289364 -22.886242, -43.289418 -22.886321, -43.28946 -22.886355, -43.28941 -22.886444, -43.289916 -22.88683, -43.290166 -22.887183, -43.290678 -22.88791, -43.290753 -22.888092, -43.290748 -22.888231, -43.290684 -22.888275, -43.290549 -22.88826, -43.290415 -22.888211, -43.290222 -22.888369, -43.290346 -22.888512, -43.29063 -22.888572, -43.291011 -22.888483, -43.291499 -22.889496, -43.291816 -22.890178, -43.292078 -22.890638, -43.29211 -22.890815, -43.292156 -22.891213, -43.292022 -22.891253))"
498,FAVELA DO LIXÃO,CV,,ok,"POLYGON ((-43.307237 -22.798345, -43.305263 -22.798305, -43.305413 -22.795595, -43.305757 -22.794685, -43.306894 -22.794092, -43.307795 -22.793716, -43.308267 -22.79334, -43.308761 -22.792925, -43.309898 -22.793696, -43.310585 -22.792509, -43.312966 -22.793617, -43.312387 -22.794171, -43.311658 -22.794863, -43.311357 -22.795615, -43.31052 -22.798464, -43.307237 -22.798345))"
499,RUA1,CV,,ok,"POLYGON ((-43.243022 -22.987351, -43.243655 -22.987361, -43.244084 -22.987144, -43.244449 -22.986966, -43.245103 -22.98665, -43.245608 -22.986462, -43.246048 -22.986344, -43.246477 -22.986393, -43.24734 -22.986452, -43.247995 -22.986454, -43.247539 -22.98664, -43.246815 -22.986807, -43.246407 -22.987212, -43.246053 -22.987192, -43.245699 -22.987538, -43.245463 -22.987518, -43.245141 -22.987617, -43.2449 -22.987944, -43.244685 -22.988094, -43.244012 -22.988305, -43.24369 -22.988078, -43.242829 -22.987865, -43.243022 -22.987351))"
500,FAVELA DARCY VARGAS,CV,,ok,"POLYGON ((-43.250818 -22.851437, -43.249697 -22.850982, -43.249627 -22.851101, -43.249369 -22.850923, -43.249659 -22.850745, -43.24974 -22.85075, -43.249809 -22.850671, -43.249954 -22.850685, -43.250067 -22.850641, -43.250249 -22.850621, -43.250362 -22.850621, -43.25033 -22.850794, -43.251038 -22.850878, -43.251102 -22.850928, -43.251199 -22.850992, -43.251166 -22.851081, -43.251022 -22.851086, -43.250979 -22.851244, -43.250818 -22.851437))"
501,FAVELA DA COROA,CV,,ok,"POLYGON ((-43.296197 -22.886142, -43.2955 -22.885774, -43.295444 -22.88585, -43.294019 -22.885139, -43.294094 -22.885023, -43.293923 -22.884948, -43.294121 -22.884652, -43.294491 -22.884919, -43.294612 -22.884941, -43.294636 -22.884899, -43.294811 -22.885, -43.294915 -22.885065, -43.294982 -22.885107, -43.294972 -22.885156, -43.295151 -22.885245, -43.295224 -22.885146, -43.295763 -22.885428, -43.29646 -22.885766, -43.296197 -22.886142))"
502,MORRO AZUL,CV,,ok,"POLYGON ((-43.33886 -22.786825, -43.338871 -22.788193, -43.337851 -22.788016, -43.337315 -22.788134, -43.336317 -22.788915, -43.33607 -22.789144, -43.334676 -22.79037, -43.334246 -22.790281, -43.334429 -22.789045, -43.334246 -22.787878, -43.333978 -22.78767, -43.331103 -22.787878, -43.331049 -22.78582, -43.330856 -22.785128, -43.328946 -22.783426, -43.330556 -22.782793, -43.33092 -22.779707, -43.330813 -22.778955, -43.331457 -22.778856, -43.331886 -22.77848, -43.332852 -22.7785, -43.333324 -22.778283, -43.334289 -22.777966, -43.335341 -22.777689, -43.336693 -22.777016, -43.337544 -22.777766, -43.333832 -22.779754, -43.333918 -22.781277, -43.33469 -22.781613, -43.335312 -22.782385, -43.33577 -22.782576, -43.336342 -22.782761, -43.33798 -22.782279, -43.33881 -22.781772, -43.339196 -22.782405, -43.339182 -22.782987, -43.338602 -22.783802, -43.339074 -22.783917, -43.339096 -22.78548, -43.339246 -22.786033, -43.33886 -22.786825))"
503,PARQUE JURITI,CV,,ok,"POLYGON ((-43.345104 -22.803011, -43.343795 -22.802793, -43.343945 -22.800241, -43.34416 -22.799866, -43.344696 -22.800202, -43.34725 -22.80034, -43.347915 -22.80038, -43.347894 -22.801151, -43.347958 -22.801745, -43.347679 -22.802437, -43.347529 -22.803169, -43.345104 -22.803011))"
504,VACARIA,CV,,ok,"POLYGON ((-43.288624 -22.85215, -43.288409 -22.851868, -43.287723 -22.851962, -43.28754 -22.851488, -43.287542 -22.8513, -43.287864 -22.85092, -43.287664 -22.850534, -43.287605 -22.85042, -43.287857 -22.850237, -43.288098 -22.850138, -43.288377 -22.849861, -43.288173 -22.849629, -43.289278 -22.848789, -43.28975 -22.849283, -43.289766 -22.849407, -43.289611 -22.849565, -43.289547 -22.849866, -43.289236 -22.850311, -43.289246 -22.850603, -43.289273 -22.851023, -43.289069 -22.851344, -43.289117 -22.851453, -43.289418 -22.851478, -43.289434 -22.851587, -43.289144 -22.851765, -43.288699 -22.852125, -43.288624 -22.85215))"
505,TERRA ABENÇOADA,CV,,ok,"POLYGON ((-43.289418 -22.851478, -43.289117 -22.851453, -43.289069 -22.851344, -43.289273 -22.851023, -43.289236 -22.850311, -43.289552 -22.849905, -43.289611 -22.849565, -43.289766 -22.849407, -43.289713 -22.849213, -43.289874 -22.849247, -43.290137 -22.849119, -43.290705 -22.848664, -43.291247 -22.849242, -43.291757 -22.849781, -43.292277 -22.849915, -43.292105 -22.850622, -43.292261 -22.850834, -43.292717 -22.851081, -43.292873 -22.851768, -43.29284 -22.852026, -43.292519 -22.852124, -43.292202 -22.852228, -43.292025 -22.852307, -43.291875 -22.852396, -43.291564 -22.852342, -43.291365 -22.852298, -43.291172 -22.85248, -43.291016 -22.852189, -43.29077 -22.852199, -43.290512 -22.852139, -43.290206 -22.852283, -43.289922 -22.852115, -43.289836 -22.851833, -43.289622 -22.851872, -43.289445 -22.851927, -43.289246 -22.851927, -43.289219 -22.851724, -43.289434 -22.851587, -43.289418 -22.851478))"
506,RELICÁRIO (COMPLEXO DO ALEMÃO),CV,,ok,"POLYGON ((-43.287151 -22.859896, -43.287183 -22.860256, -43.286733 -22.860588, -43.286687 -22.860971, -43.286298 -22.861047, -43.286212 -22.860736, -43.285944 -22.860756, -43.285515 -22.860588, -43.285164 -22.860714, -43.28416 -22.860288, -43.283544 -22.860298, -43.282235 -22.860422, -43.281457 -22.860318, -43.281414 -22.86013, -43.281473 -22.859844, -43.281671 -22.859705, -43.281966 -22.859641, -43.282058 -22.859438, -43.282358 -22.859419, -43.282776 -22.859038, -43.282905 -22.859102, -43.283157 -22.858855, -43.283157 -22.858682, -43.283468 -22.858455, -43.283404 -22.858277, -43.28371 -22.858202, -43.284102 -22.858222, -43.284375 -22.858247, -43.284488 -22.858163, -43.284509 -22.85798, -43.284659 -22.857777, -43.28489 -22.857753, -43.284912 -22.857995, -43.284799 -22.858198, -43.285142 -22.858252, -43.285389 -22.858242, -43.285684 -22.858084, -43.285877 -22.858257, -43.285759 -22.858415, -43.285496 -22.858583, -43.285802 -22.858549, -43.285979 -22.858568, -43.286435 -22.858514, -43.286762 -22.858445, -43.287046 -22.85841, -43.287299 -22.858435, -43.287374 -22.858301, -43.287529 -22.858306, -43.287508 -22.858593, -43.287336 -22.858756, -43.287411 -22.858998, -43.287401 -22.859295, -43.287465 -22.859448, -43.287492 -22.859577, -43.287358 -22.85969, -43.287331 -22.859903, -43.287151 -22.859896))"
508,ARVORE SECA (COMPLEXO DO LINS),CV,,ok,"POLYGON ((-43.280425 -22.913309, -43.280205 -22.913956, -43.280006 -22.913937, -43.280087 -22.914945, -43.280232 -22.915073, -43.28013 -22.916086, -43.280022 -22.91618, -43.280017 -22.916264, -43.279904 -22.916373, -43.279851 -22.916516, -43.279851 -22.916664, -43.2794 -22.916941, -43.279293 -22.917178, -43.279078 -22.917153, -43.278252 -22.916921, -43.277828 -22.916837, -43.277238 -22.916758, -43.276766 -22.916605, -43.276852 -22.916358, -43.27689 -22.91621, -43.277018 -22.916027, -43.277088 -22.915701, -43.277061 -22.915508, -43.277212 -22.914515, -43.27733 -22.91406, -43.278837 -22.914574, -43.27962 -22.912949, -43.280205 -22.913097, -43.280409 -22.913097, -43.280425 -22.913309))"
511,VILA DA USINA,CV,,ok,"POLYGON ((-43.461455 -22.886961, -43.460891 -22.886388, -43.460693 -22.886284, -43.460677 -22.886418, -43.46057 -22.886561, -43.460237 -22.886685, -43.460108 -22.886536, -43.45969 -22.885627, -43.459706 -22.885335, -43.461712 -22.885385, -43.462018 -22.885276, -43.461922 -22.885672, -43.461814 -22.885879, -43.461664 -22.886181, -43.461562 -22.886625, -43.461535 -22.886986, -43.461455 -22.886961))"
512,BARREIRA DO LINS,CV,,ok,"POLYGON ((-43.274483 -22.907724, -43.273968 -22.907319, -43.27363 -22.9072, -43.27371 -22.906992, -43.273684 -22.907042, -43.273453 -22.906913, -43.273179 -22.906652, -43.272621 -22.907027, -43.272037 -22.906676, -43.272482 -22.905935, -43.272584 -22.905812, -43.272868 -22.905895, -43.273056 -22.905643, -43.27334 -22.905787, -43.273399 -22.905545, -43.274354 -22.905846, -43.274242 -22.906256, -43.274934 -22.906577, -43.275196 -22.906686, -43.275084 -22.906904, -43.274483 -22.907724))"
513,MORRO VELHA CIGANA,CV,,ok,"POLYGON ((-43.299074 -22.846938, -43.30094 -22.848252, -43.300483 -22.848979, -43.301089 -22.850062, -43.299544 -22.850907, -43.29931 -22.850685, -43.298793 -22.850848, -43.298623 -22.850576, -43.298419 -22.850467, -43.297915 -22.850111, -43.297808 -22.849587, -43.297883 -22.849103, -43.297711 -22.849043, -43.297443 -22.848391, -43.298194 -22.847145, -43.29837 -22.846882, -43.299074 -22.846938))"
514,VILA TURISMO,CV,,ok,"POLYGON ((-43.253477 -22.880112, -43.25286 -22.879247, -43.25269 -22.879188, -43.252308 -22.879067, -43.251986 -22.87884, -43.252152 -22.878593, -43.252338 -22.87812, -43.25245 -22.877764, -43.252557 -22.87747, -43.252611 -22.877191, -43.252764 -22.876381, -43.252953 -22.875763, -43.253162 -22.875249, -43.253975 -22.875768, -43.254647 -22.876203, -43.254514 -22.876383, -43.254392 -22.876509, -43.254508 -22.876573, -43.254429 -22.876667, -43.254445 -22.8767, -43.254695 -22.876908, -43.254725 -22.877043, -43.25477 -22.877139, -43.255609 -22.87768, -43.25532 -22.878127, -43.255095 -22.878549, -43.254985 -22.878748, -43.25471 -22.879152, -43.254256 -22.879499, -43.254044 -22.879706, -43.253851 -22.879928, -43.253658 -22.880253, -43.253477 -22.880112))"
